Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Region,Country,Category,Sub-Category,Product Name,Quantity,Discount,Sales,Profit,Delivery Status
ORD2239,2023-05-24,2023-06-02,Second Class,CUST6239,Robert Brown,Corporate,East,USA,Furniture,Tables,Notebook Binder,4,0.22,24.01,-2.22,On Time
ORD2240,2023-05-25,2023-06-01,Same Day,CUST6240,Alice Smith,Corporate,East,Germany,Technology,Accessories,Notebook Binder,9,0.21,280.04,110.97,On Time
ORD2241,2023-05-26,2023-05-30,First Class,CUST6241,Alice Smith,Corporate,West,UK,Furniture,Tables,Office Chair,9,0.06,50.27,10.56,Early
ORD2242,2023-05-27,2023-05-31,Same Day,CUST6242,John Doe,Home Office,South,UK,Office Supplies,Binders,Standing Desk,1,0.31,406.99,80.14,Early
ORD2243,2023-05-28,2023-06-05,Second Class,CUST6243,Emma Johnson,Consumer,East,Mexico,Technology,Accessories,Notebook Binder,8,0.09,53.38,19.79,On Time
ORD2244,2023-05-29,2023-06-02,Same Day,CUST6244,Robert Brown,Home Office,South,UK,Furniture,Chairs,Office Chair,4,0.34,220.08,21.01,On Time
ORD2245,2023-05-30,2023-06-05,Same Day,CUST6245,Robert Brown,Consumer,East,Germany,Furniture,Binders,Office Chair,4,0.48,222.93,85.32,Early
ORD2246,2023-05-31,2023-06-05,Same Day,CUST6246,John Doe,Consumer,East,Mexico,Furniture,Phones,Notebook Binder,5,0.13,282.54,,Delayed
ORD2247,2023-06-01,2023-06-04,First Class,CUST6247,John Doe,Home Office,South,USA,Technology,Accessories,Notebook Binder,2,0.07,29.36,14.32,On Time
ORD2248,2023-06-02,2023-06-04,Second Class,CUST6248,Alice Smith,Corporate,West,Canada,Furniture,Binders,Office Chair,1,0.01,109.88,25.05,Delayed
ORD2249,2023-06-03,2023-06-12,Standard Class,CUST6249,Alice Smith,Home Office,East,USA,Furniture,Binders,Notebook Binder,5,0.19,107.76,-0.08,Early
ORD2250,2023-06-04,2023-06-13,First Class,CUST6250,Emma Johnson,Home Office,South,Germany,Office Supplies,Accessories,Standing Desk,7,0.11,,94.29,On Time
ORD2251,2023-06-05,2023-06-06,Standard Class,CUST6251,John Doe,Consumer,East,Mexico,Furniture,Phones,Office Chair,9,0.25,139.18,15.02,Delayed
ORD2252,2023-06-06,2023-06-09,Standard Class,CUST6252,Emma Johnson,Consumer,Central,USA,Technology,Storage,Office Chair,2,0.26,80.66,27.81,Early
ORD2253,2023-06-07,2023-06-15,First Class,CUST6253,John Doe,Consumer,Central,Mexico,Office Supplies,Phones,Notebook Binder,8,0.17,18.99,6.96,On Time
ORD2254,2023-06-08,2023-06-14,First Class,CUST6254,Robert Brown,Corporate,Central,UK,Technology,Binders,Notebook Binder,7,0.37,421.87,81.64,Delayed
ORD2255,2023-06-09,2023-06-14,Second Class,CUST6255,John Doe,Home Office,Central,Canada,Office Supplies,Tables,Notebook Binder,2,0.45,486.06,193.33,On Time
ORD2256,2023-06-10,2023-06-15,Second Class,CUST6256,John Doe,Home Office,West,Germany,Office Supplies,Storage,Standing Desk,5,0.11,354.6,8.06,Delayed
ORD2257,2023-06-11,2023-06-17,Same Day,CUST6257,Robert Brown,Corporate,Central,USA,Furniture,Storage,Office Chair,7,0.42,,-53.93,Delayed
ORD2258,2023-06-12,2023-06-19,Standard Class,CUST6258,John Doe,Home Office,South,Canada,Technology,Binders,Smartphone,3,0.07,69.79,16.06,On Time
ORD2259,2023-06-13,2023-06-14,Second Class,CUST6259,Emma Johnson,Home Office,East,Germany,Furniture,Accessories,Standing Desk,2,0.11,242.8,75.65,Early
ORD2260,2023-06-14,2023-06-23,Same Day,CUST6260,Alice Smith,Consumer,South,Germany,Office Supplies,Accessories,Standing Desk,6,0.28,234.09,-56.59,On Time
ORD2261,2023-06-15,2023-06-18,Second Class,CUST6261,Alice Smith,Corporate,Central,UK,Furniture,Accessories,Office Chair,6,0.15,215.74,68.33,Early
ORD2262,2023-06-16,2023-06-20,First Class,CUST6262,Emma Johnson,Consumer,West,Mexico,Office Supplies,Phones,Smartphone,4,0.02,195.37,41.29,Delayed
ORD2263,2023-06-17,2023-06-18,Second Class,CUST6263,Robert Brown,Corporate,Central,Mexico,Office Supplies,Chairs,Office Chair,1,0.15,253.41,-52.42,Delayed
ORD2264,2023-06-18,2023-06-21,Standard Class,CUST6264,John Doe,Consumer,Central,Canada,Technology,Accessories,Standing Desk,5,0.45,45.86,6.05,Delayed
ORD2265,2023-06-19,2023-06-21,Second Class,CUST6265,Emma Johnson,Home Office,West,UK,Technology,Accessories,Notebook Binder,1,0.09,28.76,-6.13,Early
ORD2266,2023-06-20,2023-06-22,Standard Class,CUST6266,Alice Smith,Corporate,West,Germany,Technology,Storage,Office Chair,8,0.38,41.34,-1.77,Delayed
ORD2267,2023-06-21,2023-06-22,First Class,CUST6267,Alice Smith,Corporate,West,UK,Technology,Tables,Office Chair,2,0.36,108.0,37.06,On Time
ORD2268,2023-06-22,2023-06-30,Standard Class,CUST6268,Emma Johnson,Consumer,West,UK,Furniture,Tables,Notebook Binder,9,0.05,146.25,-32.08,Delayed
ORD2269,2023-06-23,2023-06-26,Second Class,CUST6269,Alice Smith,Corporate,West,Canada,Technology,Binders,Smartphone,9,0.16,93.03,6.28,Early
ORD2270,2023-06-24,2023-06-27,Same Day,CUST6270,Emma Johnson,Home Office,West,Mexico,Technology,Binders,Smartphone,3,0.09,133.44,24.63,Early
ORD2271,2023-06-25,2023-07-01,First Class,CUST6271,Alice Smith,Home Office,East,UK,Technology,Binders,Office Chair,6,0.01,101.06,45.72,On Time
ORD2272,2023-06-26,2023-07-04,Second Class,CUST6272,Emma Johnson,Home Office,Central,UK,Office Supplies,Accessories,Notebook Binder,9,0.09,83.86,24.3,On Time
ORD2273,2023-06-27,2023-07-06,First Class,CUST6273,John Doe,Consumer,Central,UK,Office Supplies,Tables,Office Chair,7,0.1,153.56,-28.96,Early
ORD2274,2023-06-28,2023-07-07,First Class,CUST6274,John Doe,Corporate,West,USA,Technology,Binders,Notebook Binder,4,0.08,204.78,97.29,Early
ORD2275,2023-06-29,2023-07-03,Second Class,CUST6275,John Doe,Consumer,South,UK,Office Supplies,Tables,Standing Desk,3,0.05,374.69,30.86,On Time
ORD2276,2023-06-30,2023-07-05,Second Class,CUST6276,John Doe,Home Office,West,UK,Office Supplies,Accessories,Notebook Binder,2,0.26,478.22,-2.02,On Time
ORD2277,2023-07-01,2023-07-03,Same Day,CUST6277,Alice Smith,Corporate,East,Germany,Furniture,Storage,Office Chair,1,0.16,460.29,-90.69,On Time
ORD2278,2023-07-02,2023-07-11,First Class,CUST6278,Robert Brown,Home Office,South,USA,Office Supplies,Accessories,USB Drive,1,0.45,243.21,108.66,On Time
ORD2279,2023-07-03,2023-07-11,First Class,CUST6279,Emma Johnson,Corporate,East,UK,Furniture,Binders,Smartphone,4,0.09,236.06,39.89,Early
ORD2280,2023-07-04,2023-07-07,Second Class,CUST6280,Robert Brown,Corporate,South,UK,Office Supplies,Accessories,Office Chair,4,0.3,71.59,35.11,Delayed
ORD2281,2023-07-05,2023-07-14,Standard Class,CUST6281,Alice Smith,Consumer,South,Canada,Technology,Accessories,Notebook Binder,9,0.45,486.15,-78.23,Early
ORD2282,2023-07-06,2023-07-09,Second Class,CUST6282,Alice Smith,Corporate,West,Canada,Office Supplies,Tables,Notebook Binder,1,0.02,382.45,52.27,On Time
ORD2283,2023-07-07,2023-07-16,First Class,CUST6283,Robert Brown,Home Office,East,USA,Office Supplies,Chairs,Smartphone,4,0.26,425.31,-90.2,Early
ORD2284,2023-07-08,2023-07-10,Second Class,CUST6284,Robert Brown,Corporate,South,Germany,Furniture,Phones,Office Chair,3,0.23,124.74,14.9,On Time
ORD2285,2023-07-09,2023-07-18,Same Day,CUST6285,Alice Smith,Home Office,East,USA,Technology,Binders,USB Drive,9,0.46,206.53,85.06,Early
ORD2286,2023-07-10,2023-07-18,Standard Class,CUST6286,Alice Smith,Consumer,West,USA,Furniture,Chairs,Standing Desk,5,0.33,-60.3,-12.82,On Time
ORD2287,2023-07-11,2023-07-20,Second Class,CUST6287,Emma Johnson,Home Office,West,Canada,Technology,Storage,USB Drive,9,0.17,,-39.7,On Time
ORD2288,2023-07-12,2023-07-17,Same Day,CUST6288,John Doe,Corporate,West,Canada,Technology,Binders,Standing Desk,6,0.36,-150.06,36.9,Early
ORD2289,2023-07-13,2023-07-15,First Class,CUST6289,John Doe,Home Office,West,Germany,Furniture,Chairs,Standing Desk,9,0.29,302.04,-72.18,On Time
ORD2290,2023-07-14,2023-07-22,Second Class,CUST6290,,Home Office,Central,UK,Office Supplies,Accessories,Office Chair,1,0.17,84.59,5.35,Delayed
ORD2291,2023-07-15,2023-07-21,First Class,CUST6291,Robert Brown,Corporate,South,Germany,Technology,Binders,Standing Desk,4,0.39,403.37,-13.53,On Time
ORD2292,2023-07-16,2023-07-24,Same Day,CUST6292,Alice Smith,Home Office,Central,UK,Office Supplies,Chairs,Notebook Binder,4,0.33,101.31,37.54,On Time
ORD2293,2023-07-17,2023-07-22,First Class,CUST6293,Robert Brown,Corporate,West,Mexico,Furniture,Phones,Standing Desk,6,0.0,406.6,-106.02,On Time
ORD2294,2023-07-18,2023-07-20,Same Day,CUST6294,John Doe,Consumer,South,Canada,Furniture,Accessories,Standing Desk,1,0.43,206.86,-80.82,Delayed
ORD2295,2023-07-19,2023-07-25,Same Day,CUST6295,John Doe,Home Office,South,Mexico,Furniture,Binders,Smartphone,5,0.2,293.1,77.06,Early
ORD2296,2023-07-20,2023-07-25,Same Day,CUST6296,Robert Brown,Consumer,East,Mexico,Furniture,Storage,Smartphone,3,0.32,142.16,-8.85,Delayed
ORD2297,2023-07-21,2023-07-26,Second Class,CUST6297,John Doe,Home Office,West,Canada,Technology,Storage,Office Chair,1,0.2,442.56,-62.75,Delayed
ORD2298,2023-07-22,2023-07-23,First Class,CUST6298,Alice Smith,Home Office,Central,Mexico,Furniture,Binders,Office Chair,6,0.44,382.34,175.93,Delayed
ORD2299,2023-07-23,2023-07-25,First Class,CUST6299,Emma Johnson,Consumer,East,USA,Office Supplies,Chairs,Notebook Binder,3,0.33,183.59,26.28,Early
ORD2300,2023-07-24,2023-08-01,Standard Class,CUST6300,Robert Brown,Home Office,South,UK,Office Supplies,Binders,Smartphone,4,0.29,296.83,-7.18,On Time
ORD2301,2023-07-25,2023-07-28,Standard Class,CUST6301,Alice Smith,Home Office,Central,Germany,Technology,Accessories,USB Drive,9,0.49,73.2,-19.36,Delayed
ORD2302,2023-07-26,2023-07-29,Standard Class,CUST6302,Alice Smith,Consumer,West,Canada,Furniture,Tables,Office Chair,2,0.14,88.63,-14.83,On Time
ORD2303,2023-07-27,2023-08-04,Standard Class,CUST6303,John Doe,Home Office,Central,USA,Technology,Storage,Office Chair,1,0.03,271.5,48.47,Delayed
ORD2304,2023-07-28,2023-08-05,First Class,CUST6304,Alice Smith,Corporate,Central,Germany,Technology,Chairs,Smartphone,6,0.26,323.89,35.79,Delayed
ORD2305,2023-07-29,2023-07-31,Same Day,CUST6305,Robert Brown,Home Office,Central,Germany,Technology,Phones,Smartphone,1,0.21,283.14,86.67,Delayed
ORD2306,2023-07-30,2023-08-07,Same Day,CUST6306,Alice Smith,Home Office,East,Germany,Furniture,Binders,Notebook Binder,1,0.23,284.11,104.52,Delayed
ORD2307,2023-07-31,2023-08-01,Second Class,CUST6307,Emma Johnson,Home Office,South,Mexico,Office Supplies,Accessories,Smartphone,7,0.31,373.72,6.63,Delayed
ORD2308,2023-08-01,2023-08-07,Same Day,CUST6308,Alice Smith,Consumer,Central,Mexico,Office Supplies,Binders,Standing Desk,2,0.31,452.18,-99.14,Delayed
ORD2309,2023-08-02,2023-08-10,First Class,CUST6309,Alice Smith,Corporate,South,Mexico,Technology,Phones,USB Drive,4,0.2,199.92,66.62,Early
ORD2310,2023-08-03,2023-08-06,First Class,CUST6310,Emma Johnson,Corporate,East,Mexico,Technology,Accessories,Standing Desk,4,0.43,273.1,39.05,On Time
ORD2311,2023-08-04,2023-08-12,First Class,CUST6311,Alice Smith,Home Office,West,USA,Office Supplies,Phones,Standing Desk,2,0.33,447.58,216.55,On Time
ORD2312,2023-08-05,2023-08-06,Second Class,CUST6312,Alice Smith,Consumer,West,Mexico,Office Supplies,Accessories,Standing Desk,6,0.44,237.5,80.06,Early
ORD2313,2023-08-06,2023-08-15,Standard Class,CUST6313,John Doe,Consumer,Central,Canada,Furniture,Tables,Office Chair,2,0.46,228.12,-8.38,Delayed
ORD2314,2023-08-07,2023-08-16,Same Day,CUST6314,Robert Brown,Corporate,East,Germany,Technology,Storage,Standing Desk,8,0.08,-385.59,16.5,Early
ORD2315,2023-08-08,2023-08-13,First Class,CUST6315,John Doe,Consumer,West,USA,Furniture,Accessories,Office Chair,4,0.34,439.88,-49.06,Early
ORD2316,2023-08-09,2023-08-13,First Class,CUST6316,Robert Brown,Home Office,East,Mexico,Office Supplies,Phones,Smartphone,1,0.16,371.46,40.71,Early
ORD2317,2023-08-10,2023-08-16,Standard Class,CUST6317,Emma Johnson,Home Office,East,Germany,Office Supplies,Chairs,USB Drive,7,0.42,59.06,15.86,On Time
ORD2318,2023-08-11,2023-08-18,First Class,CUST6318,Emma Johnson,Consumer,Central,USA,Office Supplies,Storage,USB Drive,6,0.37,237.74,45.17,Early
ORD2319,2023-08-12,2023-08-17,Same Day,CUST6319,Emma Johnson,Home Office,Central,Germany,Office Supplies,Tables,Standing Desk,6,0.1,113.87,-3.0,Delayed
ORD2320,2023-08-13,2023-08-22,Second Class,CUST6320,Robert Brown,Corporate,East,USA,Furniture,Binders,USB Drive,3,0.47,165.5,59.35,Early
ORD2321,2023-08-14,2023-08-17,First Class,CUST6321,Robert Brown,Home Office,East,UK,Office Supplies,Tables,Office Chair,7,0.34,,-51.76,On Time
ORD2322,2023-08-15,2023-08-22,Same Day,CUST6322,Robert Brown,Consumer,Central,USA,Technology,Tables,Smartphone,6,0.47,,-22.05,On Time
ORD2323,2023-08-16,2023-08-21,First Class,CUST6323,Emma Johnson,Corporate,East,Mexico,Office Supplies,Binders,Standing Desk,9,0.1,262.81,6.13,Delayed
ORD2324,2023-08-17,2023-08-24,Standard Class,CUST6324,Robert Brown,Home Office,Central,Germany,Technology,Accessories,Notebook Binder,3,0.43,,85.14,Early
ORD2325,2023-08-18,2023-08-20,First Class,CUST6325,Alice Smith,Corporate,South,Germany,Office Supplies,Tables,USB Drive,3,0.33,-438.7,112.02,Delayed
ORD2326,2023-08-19,2023-08-23,First Class,CUST6326,John Doe,Consumer,East,Germany,Furniture,Storage,USB Drive,4,0.28,113.62,-0.77,Early
ORD2327,2023-08-20,2023-08-22,Second Class,CUST6327,Emma Johnson,Home Office,Central,Canada,Technology,Tables,Standing Desk,3,0.41,162.18,41.73,Delayed
ORD2328,2023-08-21,2023-08-28,Standard Class,CUST6328,John Doe,Home Office,East,Canada,Furniture,Chairs,USB Drive,4,0.32,208.84,-52.53,Delayed
ORD2329,2023-08-22,2023-08-24,Standard Class,CUST6329,Alice Smith,Corporate,Central,Mexico,Office Supplies,Storage,USB Drive,6,0.33,120.03,-8.16,Delayed
ORD2330,2023-08-23,2023-08-24,Second Class,CUST6330,Robert Brown,Home Office,East,UK,Furniture,Chairs,Notebook Binder,1,0.13,172.7,44.04,On Time
ORD2331,2023-08-24,2023-09-02,First Class,CUST6331,John Doe,Home Office,West,Canada,Office Supplies,Storage,Office Chair,2,0.41,442.84,-67.65,On Time
ORD2332,2023-08-25,2023-08-26,Same Day,CUST6332,Alice Smith,Home Office,West,USA,Furniture,Phones,Standing Desk,6,0.33,77.94,-10.12,Early
ORD2333,2023-08-26,2023-09-03,Standard Class,CUST6333,Alice Smith,Home Office,East,Mexico,Furniture,Binders,Standing Desk,6,0.42,227.44,-52.42,On Time
ORD2334,2023-08-27,2023-08-29,Standard Class,CUST6334,John Doe,Consumer,West,UK,Technology,Storage,Notebook Binder,1,0.18,162.37,-1.37,Delayed
ORD2335,2023-08-28,2023-09-05,First Class,CUST6335,Emma Johnson,Home Office,East,USA,Office Supplies,Storage,Notebook Binder,6,0.17,47.81,17.21,On Time
ORD2336,2023-08-29,2023-09-01,First Class,CUST6336,John Doe,Corporate,East,Germany,Furniture,Accessories,Office Chair,9,0.01,57.1,21.07,On Time
ORD2337,2023-08-30,2023-09-05,Standard Class,CUST6337,Emma Johnson,Consumer,South,Canada,Office Supplies,Accessories,Smartphone,8,0.38,394.59,153.85,Early
ORD2338,2023-08-31,2023-09-03,First Class,CUST6338,Robert Brown,Corporate,South,USA,Technology,Phones,Standing Desk,5,0.17,427.64,-115.74,Delayed
ORD2339,2023-09-01,2023-09-08,Same Day,CUST6339,Emma Johnson,Corporate,West,UK,Furniture,Accessories,USB Drive,4,0.16,373.29,184.7,On Time
ORD2340,2023-09-02,2023-09-11,Standard Class,CUST6340,Robert Brown,Corporate,South,Mexico,Office Supplies,Accessories,Office Chair,6,0.34,274.22,28.0,On Time
ORD2341,2023-09-03,2023-09-05,Same Day,CUST6341,John Doe,Consumer,South,USA,Furniture,Chairs,Standing Desk,5,0.13,388.6,154.73,Early
ORD2342,2023-09-04,2023-09-09,Same Day,CUST6342,Robert Brown,Consumer,East,Mexico,Furniture,Accessories,Office Chair,6,0.45,84.49,35.83,Early
ORD2343,2023-09-05,2023-09-11,First Class,CUST6343,Alice Smith,Consumer,Central,Germany,Furniture,Accessories,Smartphone,3,0.27,-392.3,43.78,Delayed
ORD2344,2023-09-06,2023-09-10,Same Day,CUST6344,Robert Brown,Home Office,East,UK,Furniture,Phones,Standing Desk,7,0.48,217.5,-56.36,Early
ORD2345,2023-09-07,2023-09-11,First Class,CUST6345,Emma Johnson,Corporate,South,UK,Technology,Phones,USB Drive,8,0.04,377.65,67.21,Delayed
ORD2346,2023-09-08,2023-09-12,Second Class,CUST6346,Emma Johnson,Consumer,East,Canada,Technology,Tables,Standing Desk,5,0.17,121.6,-3.98,Delayed
ORD2347,2023-09-09,2023-09-11,First Class,CUST6347,Emma Johnson,Corporate,West,UK,Office Supplies,Accessories,Office Chair,5,0.19,417.95,-56.25,On Time
ORD2348,2023-09-10,2023-09-14,Same Day,CUST6348,,Consumer,Central,USA,Office Supplies,Accessories,Smartphone,4,0.37,288.38,-44.41,On Time
ORD2349,2023-09-11,2023-09-12,Second Class,CUST6349,Emma Johnson,Consumer,South,USA,Furniture,Storage,Office Chair,5,0.11,13.6,2.0,On Time
ORD2350,2023-09-12,2023-09-18,First Class,CUST6350,Emma Johnson,Consumer,South,USA,Furniture,Accessories,Office Chair,8,0.19,264.44,-57.23,On Time
ORD2351,2023-09-13,2023-09-14,Same Day,CUST6351,Alice Smith,Corporate,East,Germany,Furniture,Chairs,Notebook Binder,5,0.46,162.04,57.9,On Time
ORD2352,2023-09-14,2023-09-20,Standard Class,CUST6352,Robert Brown,Home Office,East,UK,Technology,Storage,Office Chair,9,0.06,38.18,-4.51,Delayed
ORD2353,2023-09-15,2023-09-16,Standard Class,CUST6353,Alice Smith,Consumer,East,UK,Furniture,Accessories,Smartphone,1,0.37,229.18,31.96,On Time
ORD2354,2023-09-16,2023-09-22,First Class,CUST6354,Emma Johnson,Consumer,East,USA,Office Supplies,Chairs,USB Drive,7,0.35,162.62,-32.46,On Time
ORD2355,2023-09-17,2023-09-25,First Class,CUST6355,Emma Johnson,Consumer,South,Canada,Furniture,Tables,Notebook Binder,5,0.07,110.15,42.71,On Time
ORD2356,2023-09-18,2023-09-20,Standard Class,CUST6356,Emma Johnson,Home Office,East,Canada,Technology,Storage,Office Chair,4,0.34,181.07,45.93,Delayed
ORD2357,2023-09-19,2023-09-21,Same Day,CUST6357,Robert Brown,Corporate,South,UK,Furniture,Binders,Standing Desk,3,0.28,98.01,-13.21,Early
ORD2358,2023-09-20,2023-09-24,Same Day,CUST6358,John Doe,Corporate,East,UK,Technology,Accessories,Notebook Binder,7,0.14,156.91,42.77,Early
ORD2359,2023-09-21,2023-09-24,Same Day,CUST6359,Emma Johnson,Corporate,Central,Mexico,Technology,Storage,Smartphone,2,0.16,66.51,-15.54,On Time
ORD2360,2023-09-22,2023-09-26,First Class,CUST6360,Emma Johnson,Corporate,Central,UK,Technology,Phones,Standing Desk,5,0.42,51.31,16.3,Early
ORD2361,2023-09-23,2023-09-30,Second Class,CUST6361,Emma Johnson,Consumer,East,USA,Technology,Storage,Smartphone,2,0.12,,42.07,Delayed
ORD2362,2023-09-24,2023-09-25,Second Class,CUST6362,Emma Johnson,Home Office,East,Germany,Office Supplies,Phones,Standing Desk,7,0.26,452.36,-92.21,On Time
ORD2363,2023-09-25,2023-10-01,Second Class,CUST6363,Robert Brown,Consumer,West,UK,Technology,Accessories,USB Drive,6,0.34,415.72,58.36,Delayed
ORD2364,2023-09-26,2023-09-29,Second Class,CUST6364,John Doe,Home Office,Central,UK,Office Supplies,Chairs,Smartphone,7,0.06,122.86,-17.12,Delayed
ORD2365,2023-09-27,2023-10-04,Second Class,CUST6365,John Doe,Corporate,South,USA,Office Supplies,Phones,Standing Desk,9,0.47,365.69,87.11,On Time
ORD2366,2023-09-28,2023-09-30,First Class,CUST6366,John Doe,Home Office,Central,Mexico,Furniture,Storage,Smartphone,2,0.13,298.96,79.79,Delayed
ORD2367,2023-09-29,2023-10-01,First Class,CUST6367,Emma Johnson,Consumer,South,UK,Furniture,Storage,Notebook Binder,9,0.16,35.1,10.83,On Time
ORD2368,2023-09-30,2023-10-04,Second Class,CUST6368,Emma Johnson,Consumer,East,Canada,Technology,Phones,Smartphone,7,0.33,450.8,187.49,Delayed
ORD2369,2023-10-01,2023-10-02,First Class,CUST6369,John Doe,Corporate,Central,Canada,Furniture,Tables,Smartphone,2,0.04,499.01,111.75,Early
ORD2370,2023-10-02,2023-10-05,First Class,CUST6370,John Doe,Consumer,Central,Canada,Technology,Tables,Standing Desk,2,0.31,357.27,33.37,Early
ORD2371,2023-10-03,2023-10-12,Second Class,CUST6371,Emma Johnson,Consumer,West,Germany,Furniture,Tables,Smartphone,4,0.46,123.44,47.32,Early
ORD2372,2023-10-04,2023-10-11,Same Day,CUST6372,Emma Johnson,Home Office,West,Germany,Technology,Phones,USB Drive,2,0.12,281.66,118.26,Delayed
ORD2373,2023-10-05,2023-10-12,First Class,CUST6373,Alice Smith,Consumer,Central,UK,Furniture,Phones,Office Chair,1,0.18,63.6,20.7,On Time
ORD2374,2023-10-06,2023-10-10,Same Day,CUST6374,Alice Smith,Corporate,Central,UK,Furniture,Storage,Notebook Binder,6,0.12,156.4,71.0,Early
ORD2375,2023-10-07,2023-10-09,First Class,CUST6375,Alice Smith,Corporate,Central,UK,Office Supplies,Accessories,Standing Desk,5,0.41,361.46,174.78,On Time
ORD2376,2023-10-08,2023-10-12,First Class,CUST6376,John Doe,Consumer,South,Germany,Furniture,Accessories,Smartphone,3,0.08,157.53,-15.59,Early
ORD2377,2023-10-09,2023-10-15,Second Class,CUST6377,Robert Brown,Corporate,East,UK,Furniture,Chairs,Smartphone,1,0.17,82.13,-12.57,Early
ORD2378,2023-10-10,2023-10-13,First Class,CUST6378,Emma Johnson,Home Office,West,USA,Technology,Phones,Smartphone,9,0.3,13.66,0.8,Delayed
ORD2379,2023-10-11,2023-10-12,Standard Class,CUST6379,Alice Smith,Home Office,East,Mexico,Office Supplies,Accessories,Notebook Binder,8,0.2,290.53,144.55,Early
ORD2380,2023-10-12,2023-10-20,Standard Class,CUST6380,Robert Brown,Consumer,West,Canada,Technology,Accessories,Office Chair,6,0.03,484.65,-111.09,On Time
ORD2381,2023-10-13,2023-10-18,Second Class,CUST6381,Emma Johnson,Consumer,West,Canada,Furniture,Tables,USB Drive,6,0.47,247.23,66.65,On Time
ORD2382,2023-10-14,2023-10-19,Same Day,CUST6382,Robert Brown,Home Office,West,USA,Technology,Tables,USB Drive,4,0.17,114.18,43.46,Early
